,team_name,win,side,game_num,0/stats/assists,0/stats/champLevel,0/stats/deaths,0/stats/doubleKills,0/stats/firstBloodAssist,0/stats/firstInhibitorAssist,0/stats/firstTowerAssist,0/stats/goldEarned,0/stats/inhibitorKills,0/stats/item1,0/stats/item2,0/stats/item3,0/stats/item4,0/stats/item5,0/stats/item6,0/stats/kills,0/stats/largestKillingSpree,0/stats/longestTimeSpentLiving,0/stats/magicDamageDealt,0/stats/magicDamageDealtToChampions,0/stats/magicalDamageTaken,0/stats/neutralMinionsKilledEnemyJungle,0/stats/neutralMinionsKilledTeamJungle,0/stats/pentaKills,0/stats/physicalDamageDealt,0/stats/physicalDamageDealtToChampions,0/stats/physicalDamageTaken,0/stats/quadraKills,0/stats/totalDamageDealt,0/stats/totalDamageDealtToChampions,0/stats/totalHeal,0/stats/totalMinionsKilled,0/stats/totalTimeCrowdControlDealt,0/stats/tripleKills,0/stats/trueDamageDealt,0/stats/trueDamageDealtToChampions,0/stats/trueDamageTaken,0/stats/turretKills,0/stats/visionWardsBoughtInGame,0/stats/wardsKilled,0/stats/wardsPlaced,1/stats/assists,1/stats/champLevel,1/stats/deaths,1/stats/doubleKills,1/stats/firstBloodAssist,1/stats/firstInhibitorAssist,1/stats/firstTowerAssist,1/stats/goldEarned,1/stats/inhibitorKills,1/stats/item1,1/stats/item2,1/stats/item3,1/stats/item4,1/stats/item5,1/stats/item6,1/stats/kills,1/stats/largestKillingSpree,1/stats/longestTimeSpentLiving,1/stats/magicDamageDealt,1/stats/magicDamageDealtToChampions,1/stats/magicalDamageTaken,1/stats/neutralMinionsKilledEnemyJungle,1/stats/neutralMinionsKilledTeamJungle,1/stats/pentaKills,1/stats/physicalDamageDealt,1/stats/physicalDamageDealtToChampions,1/stats/physicalDamageTaken,1/stats/quadraKills,1/stats/totalDamageDealt,1/stats/totalDamageDealtToChampions,1/stats/totalHeal,1/stats/totalMinionsKilled,1/stats/totalTimeCrowdControlDealt,1/stats/tripleKills,1/stats/trueDamageDealt,1/stats/trueDamageDealtToChampions,1/stats/trueDamageTaken,1/stats/turretKills,1/stats/visionWardsBoughtInGame,1/stats/wardsKilled,1/stats/wardsPlaced,2/stats/assists,2/stats/champLevel,2/stats/deaths,2/stats/doubleKills,2/stats/firstBloodAssist,2/stats/firstInhibitorAssist,2/stats/firstTowerAssist,2/stats/goldEarned,2/stats/inhibitorKills,2/stats/item1,2/stats/item2,2/stats/item3,2/stats/item4,2/stats/item5,2/stats/item6,2/stats/kills,2/stats/largestKillingSpree,2/stats/longestTimeSpentLiving,2/stats/magicDamageDealt,2/stats/magicDamageDealtToChampions,2/stats/magicalDamageTaken,2/stats/neutralMinionsKilledEnemyJungle,2/stats/neutralMinionsKilledTeamJungle,2/stats/pentaKills,2/stats/physicalDamageDealt,2/stats/physicalDamageDealtToChampions,2/stats/physicalDamageTaken,2/stats/quadraKills,2/stats/totalDamageDealt,2/stats/totalDamageDealtToChampions,2/stats/totalHeal,2/stats/totalMinionsKilled,2/stats/totalTimeCrowdControlDealt,2/stats/tripleKills,2/stats/trueDamageDealt,2/stats/trueDamageDealtToChampions,2/stats/trueDamageTaken,2/stats/turretKills,2/stats/visionWardsBoughtInGame,2/stats/wardsKilled,2/stats/wardsPlaced,3/stats/assists,3/stats/champLevel,3/stats/deaths,3/stats/doubleKills,3/stats/firstBloodAssist,3/stats/firstInhibitorAssist,3/stats/firstTowerAssist,3/stats/goldEarned,3/stats/inhibitorKills,3/stats/item1,3/stats/item2,3/stats/item3,3/stats/item4,3/stats/item5,3/stats/item6,3/stats/kills,3/stats/largestKillingSpree,3/stats/longestTimeSpentLiving,3/stats/magicDamageDealt,3/stats/magicDamageDealtToChampions,3/stats/magicalDamageTaken,3/stats/neutralMinionsKilledEnemyJungle,3/stats/neutralMinionsKilledTeamJungle,3/stats/pentaKills,3/stats/physicalDamageDealt,3/stats/physicalDamageDealtToChampions,3/stats/physicalDamageTaken,3/stats/quadraKills,3/stats/totalDamageDealt,3/stats/totalDamageDealtToChampions,3/stats/totalHeal,3/stats/totalMinionsKilled,3/stats/totalTimeCrowdControlDealt,3/stats/tripleKills,3/stats/trueDamageDealt,3/stats/trueDamageDealtToChampions,3/stats/trueDamageTaken,3/stats/turretKills,3/stats/visionWardsBoughtInGame,3/stats/wardsKilled,3/stats/wardsPlaced,4/stats/assists,4/stats/champLevel,4/stats/deaths,4/stats/doubleKills,4/stats/firstBloodAssist,4/stats/firstInhibitorAssist,4/stats/firstTowerAssist,4/stats/goldEarned,4/stats/inhibitorKills,4/stats/item1,4/stats/item2,4/stats/item3,4/stats/item4,4/stats/item5,4/stats/item6,4/stats/kills,4/stats/largestKillingSpree,4/stats/longestTimeSpentLiving,4/stats/magicDamageDealt,4/stats/magicDamageDealtToChampions,4/stats/magicalDamageTaken,4/stats/neutralMinionsKilledEnemyJungle,4/stats/neutralMinionsKilledTeamJungle,4/stats/pentaKills,4/stats/physicalDamageDealt,4/stats/physicalDamageDealtToChampions,4/stats/physicalDamageTaken,4/stats/quadraKills,4/stats/totalDamageDealt,4/stats/totalDamageDealtToChampions,4/stats/totalHeal,4/stats/totalMinionsKilled,4/stats/totalTimeCrowdControlDealt,4/stats/tripleKills,4/stats/trueDamageDealt,4/stats/trueDamageDealtToChampions,4/stats/trueDamageTaken,4/stats/turretKills,4/stats/visionWardsBoughtInGame,4/stats/wardsKilled,4/stats/wardsPlaced,baronKills,dragonKills,firstBaron,firstBlood,firstDragon,firstInhibitor,firstRiftHerald,firstTower,inhibitorKills,towerKills
0,IE,0,0,2,0,14,5,0,False,False,False,11031,0,2033,0,3158,3078,1038,3363,4,3,579,7684,4154,3231,3,11,0,139882,9582,18523,0,151168,14383,2889,170,467,0,3601,646,504,1,4,1,13,3,13,3,0,False,False,True,8616,0,2031,1410,3143,0,1011,3364,0,0,1471,70619,7102,2879,11,63,0,22711,339,15420,0,107497,7557,5551,34,235,0,14166,116,320,0,4,17,22,0,13,5,0,False,False,False,9682,0,3078,0,3020,3031,0,3363,1,0,1225,94722,10039,3295,0,6,0,26726,1856,11701,0,121449,11896,1610,223,11,0,0,0,0,1,2,1,11,4,13,3,0,False,False,True,9824,0,3508,3094,3158,1036,1038,3363,1,0,1034,9074,1220,2004,0,9,0,135512,13565,8419,0,149095,15178,2201,216,171,0,4508,392,112,1,0,6,13,5,10,5,0,False,False,True,6782,0,3105,2049,2010,2043,3009,3364,0,0,753,3872,1167,3325,0,3,0,7849,311,9759,0,12808,1478,2530,7,105,0,1087,0,192,0,5,3,31,0,3,False,False,True,False,False,True,0,4
1,HMA,1,1,2,12,15,1,1,False,True,False,11866,0,1028,3512,3068,1033,3009,3340,3,3,577,94484,6266,3330,0,8,0,24922,1667,10395,0,120643,7933,3075,184,774,1,1237,0,181,2,3,4,14,9,15,0,2,False,True,False,12197,0,1412,3094,3155,3009,2043,3364,5,5,0,8884,1145,5302,31,62,0,141119,10726,16667,0,166461,12007,14695,67,417,0,16458,136,0,1,2,13,9,9,16,1,1,False,True,False,12474,0,3147,3156,3009,3087,2043,3340,6,3,1446,5096,2372,3673,1,13,0,132657,17842,10697,0,138991,20215,3232,198,170,0,1237,0,288,2,3,3,13,9,14,2,3,False,False,False,13130,1,3153,3085,3006,3072,0,3363,7,4,1276,1991,1304,4690,2,17,0,144081,14438,9360,0,149840,16734,3144,211,765,0,3768,992,203,3,0,4,6,12,12,2,0,False,True,False,8014,0,2010,2303,0,3108,3105,3364,0,0,812,8175,3647,7824,0,0,0,7041,796,12455,0,21018,4444,5131,39,362,0,5801,0,481,0,7,4,38,1,1,True,True,False,True,True,False,1,8
0,IE,1,0,1,6,15,0,0,False,False,False,10745,0,2033,3025,3067,3111,3211,3363,1,0,0,25384,2591,4501,2,5,0,98748,8562,6933,0,124132,11154,2451,195,2875,0,0,0,40,2,2,1,12,3,13,0,0,False,False,False,10780,1,2032,1410,1026,1052,3027,3364,4,4,0,95491,8302,4309,20,65,0,23176,703,17119,0,132424,9373,13453,41,340,0,13756,368,80,2,4,10,21,4,15,0,0,False,False,True,12465,2,3020,2010,3078,3031,1055,3363,5,5,0,119930,10112,3460,2,5,0,50078,3155,6433,0,170249,13508,1615,231,8,0,240,240,218,2,2,1,10,4,13,0,0,False,False,False,11547,0,1083,3508,3158,3087,1038,3363,2,2,1572,14439,1710,4706,3,8,0,119236,10375,6825,0,136670,12245,3560,204,86,0,2995,160,0,4,1,6,11,8,11,0,0,False,False,False,7666,0,3190,2043,0,3158,0,3364,0,0,0,744,532,6670,0,0,0,8259,706,7916,0,16007,1640,6490,32,262,0,7002,402,588,0,4,7,28,1,2,True,True,True,True,True,True,3,11
1,HMA,0,1,1,0,12,5,0,False,False,False,7118,0,3068,3009,3211,3067,1056,3340,0,0,684,74037,7452,8538,0,2,0,17890,1351,10010,0,91928,8803,605,163,595,0,0,0,535,0,3,2,13,0,12,2,0,False,False,False,7123,0,1410,3158,2043,0,3001,3364,0,0,1397,63686,5891,3292,11,65,0,14735,186,10952,0,90345,6078,4606,23,188,0,11923,0,155,1,4,9,22,0,14,1,0,False,False,False,8056,0,1038,3134,3009,3156,1055,3340,0,0,228,1348,1111,5628,0,16,0,108306,11540,6131,0,110901,13457,814,181,233,0,1246,806,25,0,4,4,14,0,11,0,0,False,False,False,8055,0,3042,3025,3158,1036,1036,3363,0,0,0,13547,2903,1503,0,7,0,84442,8053,3955,0,98278,11077,769,198,437,0,288,120,50,0,0,3,8,0,9,4,0,False,False,False,5550,0,3801,2301,1033,2043,2010,3341,0,0,748,8806,4201,4338,0,0,0,3697,890,6941,0,12503,5091,798,10,64,0,0,0,405,0,4,5,33,0,0,False,False,False,False,False,False,0,1
0,IE,0,0,2,11,15,5,0,False,False,False,11099,0,2033,3065,0,3068,3111,3363,1,0,1121,81579,13994,11412,0,2,0,33062,4279,13566,0,114641,18274,1452,188,881,0,0,0,476,0,4,0,19,6,16,3,0,False,False,False,12975,0,3142,1408,3156,3009,3052,3364,6,4,1117,2635,376,8864,2,78,0,176737,17826,15610,0,193626,18398,5930,90,369,0,14254,196,296,0,3,6,21,7,16,5,0,False,False,False,12394,0,3027,3157,1052,3158,3001,3363,1,0,493,166293,15288,12741,0,11,0,11518,520,9092,0,177812,15808,3886,274,423,0,0,0,72,1,3,7,13,6,15,2,2,False,False,False,13564,0,3144,3025,3042,3156,1042,3363,6,4,1318,18069,5709,7480,0,17,0,154426,21991,8825,0,175484,28892,3271,246,1140,0,2988,1192,0,3,1,10,14,11,13,6,0,False,False,False,9045,0,3190,2049,1028,3009,0,3364,1,0,1128,9198,3456,13868,0,2,0,5955,671,13411,0,19387,4128,9541,46,116,0,4233,0,176,0,8,15,38,0,0,False,True,False,False,False,False,0,5
1,HMA,1,1,2,3,18,5,2,False,False,False,16113,0,3146,3140,3052,3158,3124,3363,8,4,650,49400,4984,9079,6,14,0,161808,11587,21074,0,211509,16571,6100,260,200,2,300,0,180,5,2,7,15,12,17,2,0,False,False,False,13370,1,1410,3027,3158,1026,1052,3364,4,3,1288,142722,20912,10303,16,89,0,15550,781,19964,0,177445,21909,19235,40,454,0,19173,216,196,1,4,22,24,13,17,1,0,False,False,False,14608,0,3139,3078,1055,3031,1036,3363,4,3,1814,151518,24051,6213,5,24,0,51462,4932,9158,0,202981,28984,3437,228,52,0,0,0,208,2,3,5,15,9,15,4,1,False,True,False,14331,0,3508,3158,3031,3087,3035,3363,5,4,901,15410,906,5873,3,16,0,161271,18077,8791,0,178353,19787,4801,234,88,0,1672,804,132,0,1,8,14,13,12,3,0,False,False,False,9197,0,0,2303,0,0,3009,3364,0,0,1317,1330,1330,9891,1,0,0,9354,2243,16874,0,13657,3573,8892,34,555,0,2973,0,672,0,10,11,47,2,3,True,False,True,True,False,True,1,9
0,IE,1,0,3,10,17,0,0,False,True,True,14619,0,1031,3512,3065,3111,1011,3363,2,2,0,113912,12348,10210,2,0,0,34388,3146,17557,0,149997,15547,5611,262,1010,0,1696,52,792,1,3,4,17,12,17,3,1,False,True,False,14653,0,3001,1410,1026,3027,1058,3364,4,3,888,161264,17851,9467,30,86,0,31072,944,23878,0,213423,19089,21876,53,383,0,21086,293,412,4,8,21,34,3,18,3,2,False,False,False,18171,1,3156,3046,1306,3053,1038,3363,10,5,991,2742,1992,8864,5,18,0,255220,19951,12318,0,260825,24014,2586,333,365,0,2862,2070,272,2,1,6,14,10,17,0,1,False,True,False,17089,0,3087,3508,3036,3156,1053,3363,4,4,2257,54875,4015,8792,11,17,0,246032,25520,9884,0,304560,30960,4308,368,386,0,3652,1424,370,3,0,10,17,15,15,0,0,False,False,False,11017,1,3190,0,1011,1332,3801,3364,0,0,0,1948,1721,13339,0,0,0,14255,3376,15139,0,24033,5098,14488,51,720,0,7829,0,774,1,5,13,42,1,3,True,False,True,True,True,True,2,11
1,HMA,0,1,3,2,17,5,0,False,False,False,12527,0,3065,3075,1001,1028,3068,3363,1,0,983,103555,12403,12680,0,5,0,70002,4585,11139,0,173558,16988,2347,282,1831,0,0,0,1012,1,2,8,20,3,15,4,0,False,False,False,11621,0,1410,2043,3158,3116,1029,3364,1,0,836,95009,10052,10179,5,92,0,20170,824,12884,0,133860,11121,6435,52,871,0,18680,244,308,1,6,27,27,1,16,4,0,False,False,False,12711,0,3094,3078,3020,3031,0,3363,3,3,1744,144031,19696,7497,0,8,0,45711,6304,13644,0,191782,27281,1557,275,496,0,2040,1280,425,0,5,7,18,2,16,2,0,False,False,False,14212,0,3153,3158,3025,3042,0,3363,1,0,1229,38341,4420,2898,0,14,0,200374,23379,11726,0,240172,28896,2793,360,1409,0,1456,1096,1004,0,0,1,13,2,12,5,0,False,False,False,8567,0,3060,2303,2043,2010,0,3364,0,0,987,3999,1343,5404,0,0,0,6665,395,21769,0,17678,1738,15713,61,59,0,7014,0,1090,0,7,17,41,0,0,False,True,False,False,False,False,0,2
0,IE,0,0,4,3,17,6,1,False,False,True,15471,1,3748,3052,1055,3071,3158,3363,6,3,735,2665,815,9297,0,9,0,176245,9053,26032,0,182774,13687,7915,250,172,0,3862,3818,788,1,6,6,26,7,17,4,0,False,False,False,13254,0,3065,1410,1028,3742,3110,3364,0,0,746,114907,11025,12458,14,88,0,29052,1385,32019,0,163085,12410,21393,56,929,0,19124,0,688,1,5,17,38,5,18,6,0,False,False,False,15027,0,3027,3157,3135,3001,3158,3363,1,0,1031,224649,19049,17338,0,17,0,15501,335,13494,0,240150,19385,5796,309,499,0,0,0,552,0,4,6,17,5,17,2,1,False,False,True,19099,0,3508,3031,3087,3072,3053,3363,6,6,2036,63571,3255,9486,1,24,0,293654,23025,12080,0,359791,26680,5092,365,328,0,2564,400,112,3,0,22,18,9,14,2,0,False,False,False,11262,0,3143,2049,1011,1332,1031,3364,0,0,1629,2129,2129,16844,0,0,0,14727,1778,20962,0,25383,3908,17041,51,661,0,8526,0,986,1,9,9,50,1,2,True,False,False,False,False,True,1,8
1,HMA,1,1,4,9,18,4,1,False,False,False,17366,0,3153,3140,3124,3053,3009,3363,6,4,1702,68669,6677,7186,6,11,0,215613,21123,24293,0,284284,27801,2725,318,88,0,0,0,2195,3,1,15,21,11,17,3,1,False,False,False,14265,1,2043,3931,3009,3156,3053,3363,6,5,1212,17613,1671,9060,5,92,0,142672,16919,19093,0,176665,21716,16955,44,553,0,16379,3126,1074,0,7,15,25,9,18,1,1,False,False,False,15189,1,3139,1055,3020,3078,1053,3340,4,2,2149,177123,43061,10869,5,31,0,55519,7372,8892,0,232643,50433,2467,255,58,0,0,0,394,3,4,13,21,9,16,4,1,False,True,False,16310,0,3508,3031,3158,3087,0,3363,4,2,1145,37544,1823,5014,1,10,0,218282,20830,10958,0,256050,22653,3945,316,66,0,224,0,105,1,0,6,14,10,14,1,0,False,True,False,10397,0,3190,2303,0,3114,3028,3364,0,0,908,16816,6787,6414,0,0,0,10077,1579,11813,0,32328,8367,3544,49,235,0,5434,0,448,0,12,7,62,0,2,False,True,True,True,True,False,2,7
0,HMA,1,0,5,15,18,3,1,False,True,False,17194,0,3065,3025,3742,3111,3075,3340,5,3,876,148429,15038,6929,0,9,0,51056,4386,19173,0,201440,19529,10834,308,1518,1,1954,104,1214,3,1,4,18,18,16,3,0,False,False,False,14003,1,3143,3075,1033,3158,3025,3364,2,2,1964,102464,13202,11347,12,66,0,30107,1825,17849,0,149571,15067,11635,59,1070,0,16999,40,952,0,9,27,36,11,17,1,1,False,False,False,15400,0,3157,3041,3020,3165,3135,3340,8,5,1516,148536,23727,4661,10,18,0,18970,1350,10448,0,169295,26287,3894,206,74,0,1788,1209,212,1,5,11,24,13,18,1,1,False,True,False,21015,0,3153,3085,3139,3124,1306,3363,10,7,1414,119632,11916,3719,3,36,0,244259,26059,11613,0,368103,39089,8051,376,1349,0,4212,1113,418,5,1,15,16,21,15,3,0,False,True,False,12712,0,2303,3190,1307,3028,0,3364,2,2,753,13143,6379,9365,0,0,0,10280,1428,14271,0,30086,7808,4846,57,1177,0,6662,0,442,0,7,10,41,2,2,True,False,False,True,False,False,1,9
1,IE,0,1,5,8,14,7,0,False,False,False,11536,0,3083,3065,3111,1011,1033,3363,1,0,444,86342,9483,8783,0,4,0,23991,1847,16331,0,110333,11330,2137,159,831,0,0,0,507,1,3,2,19,4,15,5,0,False,False,False,12419,0,3116,1410,2043,3102,3211,3364,4,3,997,99903,16039,13266,13,58,0,28492,1202,18391,0,144888,17289,7166,58,515,0,16492,48,469,1,4,10,26,5,18,4,0,False,False,False,16883,0,3156,3036,3053,3046,3111,3363,4,0,994,1877,1632,14661,4,31,0,255432,18798,10040,0,258306,21427,2508,335,270,0,996,996,486,1,2,5,22,7,16,7,0,False,False,False,17338,0,3508,3153,3036,3087,3155,3363,2,0,659,56924,4494,15488,2,45,0,259053,22525,10808,0,320226,27967,5341,349,349,0,4248,948,91,3,1,10,19,7,13,5,0,False,False,True,11279,0,3060,3143,2043,3158,1031,3364,0,0,1421,1923,1923,18375,0,1,0,16325,1354,11496,0,33661,4523,9698,89,650,0,15412,1246,913,0,6,8,51,0,2,False,True,True,False,True,True,0,6
0,SK,0,0,1,0,13,2,0,False,False,False,8144,0,3068,3025,3009,3211,0,3340,1,0,1447,26135,1694,6404,0,6,0,67004,5066,10194,0,93140,6761,974,176,2301,0,0,0,794,0,2,4,12,1,12,2,0,False,False,False,7029,0,2043,1409,3047,0,0,3364,0,0,567,55729,5669,4663,5,59,0,13029,198,12860,0,77037,5867,15472,33,401,0,8279,0,485,0,3,12,16,1,13,3,0,False,False,False,8180,0,1027,3027,3009,1029,0,3363,0,0,819,70078,8175,6911,0,7,0,10409,38,7355,0,80488,8214,1885,197,55,0,0,0,75,0,1,2,9,1,11,2,0,False,False,False,7859,0,3508,0,3094,0,1001,3363,0,0,824,2834,745,2320,0,4,0,89125,6129,7047,0,91960,6874,1701,191,0,0,0,0,80,0,3,4,13,1,10,1,0,False,False,False,5128,0,0,2303,2043,3009,3024,3364,0,0,1434,6006,1889,4171,0,1,0,4366,254,8791,0,12966,2144,3155,28,472,0,2594,0,610,0,6,6,30,0,0,False,False,False,False,False,False,0,0
1,IE,1,1,1,4,15,0,1,False,True,False,11235,0,3748,3009,3068,1054,3211,3340,4,4,0,66558,5624,3674,3,0,0,50948,5849,8403,0,118637,11692,3151,206,319,0,1130,218,0,0,4,4,14,6,14,0,0,False,False,False,10218,1,2031,1408,2043,3742,3065,3364,1,0,0,19158,3445,4810,26,60,0,89444,4446,17471,0,126888,8340,12736,25,662,0,18285,448,0,1,4,5,22,8,15,0,0,False,True,False,10870,1,3027,3113,1056,3009,3165,3363,1,0,0,110696,9745,3290,9,13,0,26057,1501,1900,0,136929,11396,1323,209,766,0,175,150,0,1,3,3,12,4,14,1,1,False,False,False,12835,0,3031,3094,1055,1053,1038,3363,4,3,1437,33983,3955,4383,8,15,0,161040,17302,7517,0,200609,22386,1892,226,263,0,5585,1128,0,6,1,4,12,9,12,0,0,False,True,False,7935,0,3092,2049,3009,0,0,3341,0,0,0,3618,1700,3178,1,0,0,11425,839,3266,0,15144,2639,4030,13,102,0,100,100,0,1,2,9,22,1,3,True,True,True,True,True,True,2,10
0,IE,1,0,2,5,14,0,0,False,True,False,10326,0,2033,3068,3065,3025,0,3340,1,0,0,10256,1369,4927,1,4,0,85242,4315,9992,0,97374,5685,3221,160,2773,0,1875,0,661,1,2,2,13,6,13,0,0,False,True,False,9711,0,2031,1408,3052,3156,1028,3364,0,0,0,2211,425,3519,21,63,0,106761,5341,9091,0,125594,5911,5667,25,304,0,16622,144,0,2,3,12,26,4,15,0,0,False,False,False,12602,2,3078,1038,3009,3156,1055,3363,3,3,0,136573,11331,4300,0,23,0,43911,2655,6796,0,182819,13996,2349,235,133,0,2335,10,72,2,2,3,15,3,14,1,2,False,True,False,13103,0,3025,3042,3156,1053,1055,3363,7,7,674,30178,8307,3623,8,18,0,146142,10069,6354,0,179164,19412,2713,214,642,0,2844,1036,0,1,1,5,13,10,11,3,0,False,True,False,7850,0,2049,3105,2043,3009,3067,3364,0,0,672,7571,2806,6645,0,0,0,7475,123,8140,0,18445,2930,1747,27,243,0,3398,0,134,0,6,6,33,1,2,True,True,True,True,True,False,2,10
1,SK,0,1,2,2,12,2,1,False,False,False,8922,0,1055,3053,3009,3155,0,3340,2,2,1020,668,520,4625,0,4,0,79552,6092,5128,0,80221,6613,1386,167,107,0,0,0,104,1,2,2,13,4,12,4,0,False,False,False,7969,0,2043,1409,1028,1028,3047,3364,0,0,999,63915,6431,7156,5,70,0,16450,104,16080,0,90093,6536,22115,23,474,0,9728,0,426,0,3,16,20,2,13,1,0,False,False,False,10771,0,0,3089,3135,0,3009,3363,2,0,1347,119274,12021,4462,0,13,0,12861,251,4217,0,132771,12908,791,230,465,0,635,635,292,0,2,3,9,4,12,2,0,False,False,True,8463,0,3508,3094,3009,0,0,3363,0,0,1343,219,74,4348,0,10,0,106482,10660,6985,0,107101,10967,2403,174,71,0,400,232,192,1,4,6,14,4,9,2,0,False,False,True,6091,0,2010,2049,2043,3158,3105,3364,0,0,996,6347,1899,3901,0,0,0,3734,93,3369,0,10082,1993,2588,6,114,0,0,0,176,0,4,6,26,0,0,False,False,False,False,False,True,0,3
0,IE,1,0,1,8,16,1,0,False,True,True,12677,0,2033,3156,1011,3065,3009,3363,4,4,46,25471,2406,6118,1,6,0,119026,6347,12316,0,145762,8855,4632,218,436,0,1263,101,414,0,3,5,16,10,15,2,0,False,True,False,11077,0,0,1410,0,3065,3742,3364,1,0,814,83275,8403,5978,31,60,0,28449,766,20382,0,128170,9225,11482,12,525,0,16446,56,838,2,5,8,29,5,16,0,2,False,True,False,14919,1,3508,1037,3078,1055,3020,3363,6,6,0,156853,19146,5485,6,15,0,62010,4508,6844,0,218864,23655,2919,278,225,0,0,0,64,5,2,6,17,8,14,0,0,False,False,True,13227,1,3508,3094,3072,1055,0,3363,4,4,0,18214,4927,5029,2,12,0,201386,25010,7869,0,222404,30849,1932,227,307,0,2804,912,140,2,1,3,13,14,13,0,0,False,True,False,9994,0,3190,3140,2049,2043,3009,3364,1,0,1956,4785,2736,3201,2,1,0,11323,1107,4635,0,16108,3843,4543,16,101,0,0,0,354,1,5,14,37,1,3,True,False,True,True,True,True,3,11
1,MIL,0,1,1,2,16,1,0,False,False,False,11185,0,1318,3068,3065,3025,0,3363,0,0,1925,144382,6479,6322,1,10,0,24589,1390,12225,0,168972,7869,3894,261,512,0,0,0,208,1,2,6,14,1,13,4,0,False,False,False,9568,0,1036,1408,1306,3053,3155,3364,2,0,819,1783,0,9100,29,51,0,103719,7872,18515,0,121996,8624,12640,44,370,0,16494,752,665,0,4,14,26,1,15,1,0,False,False,False,10891,0,1052,3020,1058,3174,3027,3363,1,0,1002,155339,12894,8416,0,14,0,16834,461,8971,0,172974,13596,3647,262,4171,0,800,240,0,0,3,4,16,1,15,5,0,False,False,False,10575,0,3153,1055,3006,3155,1036,3363,0,0,550,3093,399,7018,2,30,0,144767,10348,15090,0,148613,10955,3245,221,527,0,752,208,196,0,0,4,5,3,11,5,0,False,False,False,7662,0,2301,3190,2043,0,3117,3364,0,0,705,16188,4953,6762,1,2,0,8246,552,8286,0,25045,6116,654,26,131,0,610,610,0,1,4,15,31,0,1,False,True,False,False,False,False,0,2
0,MIL,0,0,2,3,18,5,0,False,False,False,15378,2,1011,3082,3053,3071,1323,3363,2,0,795,3648,1033,6451,4,12,0,216369,8190,20722,0,222211,11418,4669,297,118,0,2193,2193,940,3,3,6,16,7,15,7,0,False,False,False,13185,0,1306,1409,3052,3065,1028,3364,1,0,791,41854,5554,14524,26,78,0,72429,3535,28003,0,135213,9354,14438,34,981,0,20928,264,1613,0,5,20,30,5,17,4,0,False,False,False,14540,0,1313,3174,2043,3027,3089,3363,2,2,955,179480,21547,14676,8,13,0,18455,882,11219,0,200057,23834,9386,268,4218,0,2121,1405,895,1,6,5,20,3,17,5,1,False,False,True,16212,0,3508,3094,3158,3156,3031,3363,5,3,660,14795,1840,7429,2,29,0,216740,20664,11947,0,235135,23709,4334,291,489,0,3600,1204,467,3,0,5,12,9,14,2,0,False,False,True,11004,0,2303,3190,1011,3117,0,3364,1,0,1481,12738,3250,9924,0,1,0,9852,449,7684,0,23242,4351,3701,53,96,0,652,652,296,1,9,21,49,1,0,True,False,False,True,False,True,2,9
1,IE,1,1,2,11,17,1,1,False,False,False,14201,0,3211,3025,3068,3001,3009,3363,3,2,1847,116096,10908,7992,6,4,0,62802,2916,9913,0,179249,14175,2148,238,1328,0,350,350,919,0,7,4,20,14,17,1,0,False,False,False,14038,1,3142,1408,3134,3009,3053,3364,3,3,1845,4111,642,7207,28,77,0,203254,21515,17713,0,231883,22677,8605,74,468,0,24517,520,1414,1,7,10,36,5,18,2,0,False,False,False,15786,0,3165,3157,3089,3020,1056,3363,7,5,1300,234722,29140,7965,4,20,0,27314,1105,10255,0,263956,31752,3071,306,111,0,1919,1507,1764,1,1,4,14,10,16,4,2,False,False,False,16430,0,3134,3153,3085,3072,3155,3363,9,3,938,7552,1349,5323,3,12,0,213312,26588,16095,0,225198,29256,6178,274,782,1,4334,1318,904,1,2,15,18,19,15,3,0,False,False,False,11571,0,3190,2049,3116,2043,3009,3364,1,0,937,22154,9991,8577,3,0,0,12318,853,8727,0,37163,11361,1540,30,278,0,2691,516,716,1,7,16,39,0,4,False,True,True,False,True,False,1,8
0,MIL,1,0,1,2,15,0,0,False,True,False,11252,0,3068,1308,3025,3065,0,3363,3,3,1679,28964,2849,7925,2,2,0,76363,7710,4985,0,106039,11151,2240,177,2224,0,712,592,0,4,2,2,14,6,15,2,0,False,False,False,11868,0,3053,1408,1028,3156,3009,3363,2,2,1115,6925,1778,8933,25,82,0,167376,15090,12548,0,193936,17053,6003,60,719,0,19635,184,200,3,4,12,31,3,16,0,0,False,False,False,12033,2,3089,3135,0,3027,3158,3363,0,0,0,139671,9618,8790,2,6,0,33899,752,2927,0,173570,10371,2446,260,905,0,0,0,0,1,4,6,15,3,15,1,1,False,True,False,13298,0,3153,3006,1038,3094,1036,3363,7,7,1635,7794,1438,5060,7,8,0,109839,12325,12347,0,133722,17009,3233,213,492,0,16088,3244,88,1,1,1,5,7,13,2,0,False,False,False,10175,0,2049,3190,2043,3024,1327,3364,2,0,865,20744,7229,5256,4,0,0,12075,2091,7639,0,33608,10108,456,27,150,0,788,788,0,1,5,11,22,1,1,True,True,False,True,True,True,3,11
